ID,Title,Location,Salary,Summary
https://kr.indeed.com/viewjob?jk=665e5885dfd75df4,[카카오커머스] 기술직군,카카오커머스 성남 분당구,,"플랫폼 및 어플리케이션 설계 및 운영 ㆍMSA( Spring Cloud) 구조 설계 및 개발 ㆍ Spring Cloud, Open APIs, JPA 기반... 경력 3년 이상 ㆍ Spring Boot, Spring Cloud 를 이용한..."
https://kr.indeed.com/viewjob?jk=54c879b1c3b5a377,[AI검색플랫폼] 지식그래프 서버 개발자,카카오엔터프라이즈 성남 분당구,,플랫폼 개발 ・ (필수) Java/ Spring 프로그래밍이 가능하신 분 ・ (우대) 분산 처리 환경에 대해 알고 있거나 경험이 있으신 분 ✔ API 개발 ・ (필수) Java/ Spring 프로그래밍이 가능하신 분 ・ (우대...
https://kr.indeed.com/viewjob?jk=9842378cdcd9f354,Back-end 서버개발자 영입,카카오모빌리티 성남 분당구,,기반 기술과 실시간 교통정보를 제공하고 있습니다. 지원자격 - 서비스를 개발하고 운영한 경험이 있으신 분 - Spring 혹은 Ruby on Rails 기반의 서버 개발에 깊이 있는 이해가 있으신 분 - Android/iOS...
https://kr.indeed.com/viewjob?jk=073dc75d6fb57670,권리부문 원장개발 및 운영인력 영입,카카오페이증권 성남 분당구,,논리적이고 체계적인 문제해결 역량이 있으신 분 우대사항 - Java 개발언어 활용 능력이 있으신 분 - Spring 기반 프레임워크 활용 능력이 있으신 분 - 웹 어플리케이션 모델링 및 개발 역량이 있으신 분 근무지 - 카카...
https://kr.indeed.com/viewjob?jk=a5df2a689ce4021f,[NHN ACE] 시스템/플랫폼 개발자 경력,엔에이치엔에이스 성남 분당구,,"니어] Job Description 자격요건 우대사항 - 수집/분석/활용 시스템/플랫폼 개발 - Java( Spring)/Linux 개발 경력자 - DBMS, NoSQL, ETL 작업 가능한자 - 빅데이터 기반 수집/분석/활용..."
https://kr.indeed.com/viewjob?jk=02e6b7511ba4ced4,"웹개발자 (java,spring)",에스엔아이디 서울 노원구,"연봉 22,000,000원 - 24,000,000원","Jquery, UI 라이브러리 - MSSQL, MARIA, ORACLE, MYSQL [우대사항] - java ( spring boot, mybatis, JPA)) - Angular 7 - Angular JS - Node JS..."
https://kr.indeed.com/viewjob?jk=3190803dba63c314,동영상 데이터/비즈 플랫폼 서버 개발자,카카오 4.2 성남 판교역,,"동영상 광고 서버 개발 동영상 데이터 수집/분석 지원자격 기본 조건 Java 개발 경력 2년 이상 Spring Framework 기반 웹 애플리케이션 개발 경험 MySQL, MongoDB 등의 DB 개발 경험 우대조..."
https://kr.indeed.com/viewjob?jk=4a68fa9e002e0953,[그룹사] 멤버십 운영 (대리/과장),BOB네트웍스 서울 강남구,,전문학사(전문대) 이상. / - 총경력: 5년~ 선호 - (Oracle 기반) 멤버십 운영 경력자 - Spring F/W 기반 개발 경력자 - 개인정보 라이프 싸이클 관리 경력자 우대 - X- platform 개발 경험자...
https://kr.indeed.com/viewjob?jk=9d6f0caa84cb9a3f,커머스 플랫폼 개발 (프론트엔드 엔지니어),LINE Plus corporation 성남 서현역,,"Ajax 등을 통한 비동기 처리와 MVVM, MVP 패턴에 대한 이해 - Java 언어에 능숙하고, Spring Framework 기반 개발에 익숙한 분 - 해외 출장에 결격 사유가 없는 분 [우대사항] - HTTP..."
https://kr.indeed.com/viewjob?jk=a5f72db70e317024,콘텐츠 구독 서비스 개발자 (경력),카카오 4.2 성남 판교역,,"알고리즘, 자료구조, OOP) 기초 지식 필수 생산적이고 유쾌한 커뮤니케이션 기술을 가진 분 Java & Spring Framework 기반 웹서비스 개발 경험 Linux 플랫폼에서 웹 서비스 개발/운영 경험 MySQL 또는..."
https://kr.indeed.com/viewjob?jk=d99e03f875abe7ce,NXLog리포트팀 - 웹 프로그래머,Nexon 성남 분당구,,"TypeScript, JavaScript - Framework : Spring Boot, Angular - Build Tool : Gradle... Angular, Vue 등) - Spring Boot 로 서비스를 개발해..."
https://kr.indeed.com/viewjob?jk=314cb11dce58741e,서버 웹 애플리케이션 개발,픽셀로 경기도 의왕,,"회사 서버 웹 애플리케이션 개발... Web Application Server) 개발 - Java/ Spring, Html/css/Node.js/javascript - RDBMS - Mobile app & Server..."
https://kr.indeed.com/viewjob?jk=e65a195da656bcdc,[동영상플랫폼] 연계형 인턴십,네이버 서울,,"경험 - Java, Spring Framework 환경 개발 경험 [ 우대사항 ] - 오픈소스 활용에 대한 경험이 풍부하신 분 - SpringBoot, Cloud, Batch 등 다양한 Spring 모듈 사용 경험..."
https://kr.indeed.com/viewjob?jk=bd2d072d35d7da4e,[중급/JAVA/7개월/서판교/Spring/JSP/JavaScript/M...,한국프로골프투어 성남 분당구,,"중급/JAVA/7개월/서판교/ Spring/JSP/JavaScript... UI개발, 웹서버개발 나. API연동 4. 우대사항 가. JAVA/ Spring/JSP/JavaScript/JQuery/MariaDB/HTML/CSS..."
https://kr.indeed.com/viewjob?jk=efa2762e61726c34,[기술플랫폼실] 데이터 어플리케이션 개발자 영입,카카오페이 성남 분당구,,전산 관련학과 학사 이상 또는 동일한 자격을 보유하신 분 - Java 언어 활용 능력을 보유하신 분 - Spring Framework 프레임워크 활용 능력이 있으신 분 - OOP 또는 Functional Programming...
https://kr.indeed.com/viewjob?jk=422dc50fab786fd2,"부문별 경력 (MD,자바개발자)",아이마켓코리아 서울 강남구,,JSP 개발경력 4년이상 · ORACLE DB 사용 경험자 · 쇼핑몰 운영 개발 경력자 [우대사항] · Spring framework 사용 경험자 우대 · 모바일웹 개발 경력자 우대 · 전산관련 자격증 소지자 우대 (정보처리...
https://kr.indeed.com/viewjob?jk=96035754b8177628,java / vue js / Spring 개발자,플레인브레드 서울 영등포구,"연봉 24,000,000원 - 26,000,000원",지원자격 경력 신입·경력 학력 - 성별 무관 기타 담당업무 웹 개발 및 웹 기반 솔루션 개발 신입 ~ 4년차 학력 무관 4대보험 및 식대 제공 수습 3개월~6개월 연봉 : 2500만원~3300만원 자격증 수당 ( 정보처리...
https://kr.indeed.com/viewjob?jk=5771fa5d8d4ced04,[LS글로벌] SAP MM / MES시스템 운영 경력직,엘에스글로벌인코퍼레이티드 서울 용산구,,"개발,수정), jqWidget Object 개발 경험 - java 개발 : API개발, 추가 모듈 개발 등 - spring-framework 이해(glue-framework의 기본 사상) 2. DBMS - PPAS sql..."
https://kr.indeed.com/viewjob?jk=b16367694b400bf6,컨텐츠 API 서버 개발자 (경력),카카오 4.2 성남 판교역,,서버 개발 지원자격 지원자격 개발 경력 2년 이상 java 언어에 익숙하신 분 JVM에 대한 이해 Spring Framework 경험자 Linux/Network 기반 지식 동료와 함께 목표를 달성하실 분 우대사항...
https://kr.indeed.com/viewjob?jk=4ac0bc9d6ede7106,"비컴솔루션 클라우드 기반 경력직 / REST API, Spring Boo...",비컴솔루션 경기도 이천,,"학력 대학교졸업(4년) 성별 무관 기타 담당업무 비컴솔루션 클라우드 기반 경력직 모집 / REST API, Spring Boot 커리어 양식 지원 상세모집요강 접수기간/방법 시작일 2020.7.8 (수) 마감일 2020..."
https://kr.indeed.com/viewjob?jk=29dcf8e4435032f8,[스마트택배]스윗트래커CIC Back-end 개발자,써머스플랫폼 서울 중구,,개선 [자격요건] 학력: 학력무관 경력: 신입~ 경력 3년 성별: 무관 - Back-end 개발자 ( spring boot) - MS-SQL DB 스토어드 프로시저 작성 - DB SQL 작성 & 유지보수 - Restful...
https://kr.indeed.com/viewjob?jk=0ebde768f98f227f,서버 프로그래머,펀플로 서울 구로구,,Database 에 대한 기본 지식 보유 Network 에 대한 기본 지식 보유 [우대 조건] Java Spring Framework 유 경험자 Linux 환경 유 경험자 대용량 서버 구축에 대한 유 경험자 WCF 유 경험자
https://kr.indeed.com/viewjob?jk=4e9d2fac16efdf12,웹 개발자 수시,어큐진 인천 계양구,,Web application 개발 / DB 설계 및 운용 / API 개발 * 필수사항 1. JAVA 2. Spring framework 3. MySQL 4. Linux 서버 운용 * 우대사항 - RESTful API 개발...
https://kr.indeed.com/viewjob?jk=aaf4b629e9e7f671,PE Teacher | American Curriculum | 8 Wee...,MICA International Scholars 경기도 용인,,"bonus is included Vacation: 8 Weeks Total, all paid Spring Break - 1 Week, Summer + Winter Break - 3 Weeks, Including..."
https://kr.indeed.com/viewjob?jk=21f720e55bab4c8d,카카오톡/계정/멜론플랫폼 서버 개발자,카카오 4.2 성남 판교역,,"주로 Java, Kotlin / Spring 프레임웍을 기반으로 하는 앱서... 래를 위한 준비를 합니다. 지원자격 우대 사항 ✓ Spring/Java 혹은 Spring/Kotlin 기반 서버 개발 경험 ✓ 모바일/웹 환경을..."
https://kr.indeed.com/viewjob?jk=853347a2d26d4d03,RNA Systems 웹개발자 인턴,RNAGroup 서울 종로구,,젝트 참여 경험 개발환경 - Web : Apache... Spring Boot Embeded Tomcat - Backend : Spring Boot (2.1.6 release) 기반 - JDK : Zule...
https://kr.indeed.com/viewjob?jk=5eaa0d2379fee85e,"경력사원 상시 (시스템개발/운영(Web, C/S))",신세계아이앤씨 서울 중구,,"관련 전공 및 관련 자격증 우대 [기술요소] - Web프로그래밍 : Java, JSP, SQL, Spring 등 - C/S프로그래밍 : C++, Visual Basic, Pro C, C# 등 - DB : Oracle, MS..."
https://kr.indeed.com/viewjob?jk=49d976b3859d9553,상품시스템 Front&Back-end 개발,이베이 코리아 대한민국,,"Vue, jQuery 등 ) - MVC 및 ORM 기반 웹 어플리케이션 업무 가능 (.NET MVC, Spring 등 ) - RDBMS 외 NoSql 기반 업무 가능 (Elasticsearch, MongoDB, Redis..."
https://kr.indeed.com/viewjob?jk=e9ffdb7828433d0e,웹개발 프런트엔드 리눅스 개발자,랜섬웨어 사전방어를 위한 앱체크로 급성장하고 있는 엔드포인트 보안 전문 회사 성남 분당구,,"SI 구축 웹 개발 - 근무지 : 서울 전역 - 자바 기반 프레임워크( spring, myBatis) 경험자 - 모집 인원 : 5 인 - 경력 : 4... 지원자격 - Java & Spring framework 환경 기반 개발..."
https://kr.indeed.com/viewjob?jk=3026be48de8e04e4,[정규직] SK매직 차세대 렌탈 시스템 구축 PL 모집,SK 씨앤씨 4.0 서울,,"보유 [기술 역량] Application 설계, 개발 및 운영 경험 JAVA, Springboot 또는 Spring Framework 개발 역량 DevOps 환경에 대한 이해 (Optional) Cloud IaaS/PaaS..."
https://kr.indeed.com/viewjob?jk=707559b03d7a26fc,동영상서비스/플랫폼 서버개발자,카카오 4.2 성남 판교역,,"비스 및 동영상 플랫폼 개발 지원자격 #기본조건 Java 개발 1년 포함, 총 개발 경력 3년 ~ 7년 Spring Framework 기반 웹 애플리케이션 개발 경험이 있으신 분 RDBMS 서비스 개발 경험이 있으신 분..."
https://kr.indeed.com/viewjob?jk=a595c08ccccac67d,커뮤니티서비스 웹개발,아프리카TV 성남 분당구,,"Mysql,javascript, Linux 등 웹서비스 개발 지식과 경험이 있으신 분 - laravel, Spring, React, Hadoop, Hbase, Elasticsearch, Redis 활용이 가능하신 분..."
https://kr.indeed.com/viewjob?jk=98948bfdacab3ae1,[정규직] 유통산업 및 커머스 분야 시스템 설계/개발 전문가,SK 씨앤씨 4.0 서울,,"수불 및 수익성 관리 업무에 대한 지식 - 홈쇼핑 구축 경험자 우대 역량/스킬 - Java, Oracle, Spring Framework, Tomcat, Apache 활용 프로젝트 수행 경험 (필수) - B2C 모바일/웹..."
https://kr.indeed.com/viewjob?jk=3448089cc62507a4,[톡캘린더] 서버 개발자 (경력),카카오 4.2 성남 판교역,,"MQ 등으로 구성된 시스템을 설계하고 주로 Java, Kotlin / Spring을 기반으로 하는 백앤드 서버를 개발합니다. 서비스를 진화시키기 위해... 운영 지원자격 필수 사항 Spring 기반 백앤드 서버 개발/운영..."
https://kr.indeed.com/viewjob?jk=93cb48d077c547ca,네이버 Article Studio 백엔드 개발자,네이버 서울,,"Studio 플랫폼 로그 수집/분석 [필요역량] - 백엔드 개발 경력을 3년 이상 보유하신 분 - Java, Spring 프레임워크를 이용한 개발 경험을 보유하신 분 - 실 서비스 중인 애플리케이션 개발 및 운영 경험을..."
https://kr.indeed.com/viewjob?jk=efa2762e61726c34,[기술플랫폼실] 데이터 어플리케이션 개발자 영입,카카오페이 성남 분당구,,전산 관련학과 학사 이상 또는 동일한 자격을 보유하신 분 - Java 언어 활용 능력을 보유하신 분 - Spring Framework 프레임워크 활용 능력이 있으신 분 - OOP 또는 Functional Programming...
https://kr.indeed.com/viewjob?jk=02e6b7511ba4ced4,"웹개발자 (java,spring)",에스엔아이디 서울 노원구,"연봉 22,000,000원 - 24,000,000원","Jquery, UI 라이브러리 - MSSQL, MARIA, ORACLE, MYSQL [우대사항] - java ( spring boot, mybatis, JPA)) - Angular 7 - Angular JS - Node JS..."
https://kr.indeed.com/viewjob?jk=4a68fa9e002e0953,[그룹사] 멤버십 운영 (대리/과장),BOB네트웍스 서울 강남구,,전문학사(전문대) 이상. / - 총경력: 5년~ 선호 - (Oracle 기반) 멤버십 운영 경력자 - Spring F/W 기반 개발 경력자 - 개인정보 라이프 싸이클 관리 경력자 우대 - X- platform 개발 경험자...
https://kr.indeed.com/viewjob?jk=d99e03f875abe7ce,NXLog리포트팀 - 웹 프로그래머,Nexon 성남 분당구,,"TypeScript, JavaScript - Framework : Spring Boot, Angular - Build Tool : Gradle... Angular, Vue 등) - Spring Boot 로 서비스를 개발해..."
https://kr.indeed.com/viewjob?jk=e65a195da656bcdc,[동영상플랫폼] 연계형 인턴십,네이버 서울,,"경험 - Java, Spring Framework 환경 개발 경험 [ 우대사항 ] - 오픈소스 활용에 대한 경험이 풍부하신 분 - SpringBoot, Cloud, Batch 등 다양한 Spring 모듈 사용 경험..."
https://kr.indeed.com/viewjob?jk=96035754b8177628,java / vue js / Spring 개발자,플레인브레드 서울 영등포구,"연봉 24,000,000원 - 26,000,000원",지원자격 경력 신입·경력 학력 - 성별 무관 기타 담당업무 웹 개발 및 웹 기반 솔루션 개발 신입 ~ 4년차 학력 무관 4대보험 및 식대 제공 수습 3개월~6개월 연봉 : 2500만원~3300만원 자격증 수당 ( 정보처리...
https://kr.indeed.com/viewjob?jk=5771fa5d8d4ced04,[LS글로벌] SAP MM / MES시스템 운영 경력직,엘에스글로벌인코퍼레이티드 서울 용산구,,"개발,수정), jqWidget Object 개발 경험 - java 개발 : API개발, 추가 모듈 개발 등 - spring-framework 이해(glue-framework의 기본 사상) 2. DBMS - PPAS sql..."
https://kr.indeed.com/viewjob?jk=422dc50fab786fd2,"부문별 경력 (MD,자바개발자)",아이마켓코리아 서울 강남구,,JSP 개발경력 4년이상 · ORACLE DB 사용 경험자 · 쇼핑몰 운영 개발 경력자 [우대사항] · Spring framework 사용 경험자 우대 · 모바일웹 개발 경력자 우대 · 전산관련 자격증 소지자 우대 (정보처리...
https://kr.indeed.com/viewjob?jk=b16367694b400bf6,컨텐츠 API 서버 개발자 (경력),카카오 4.2 성남 판교역,,서버 개발 지원자격 지원자격 개발 경력 2년 이상 java 언어에 익숙하신 분 JVM에 대한 이해 Spring Framework 경험자 Linux/Network 기반 지식 동료와 함께 목표를 달성하실 분 우대사항...
https://kr.indeed.com/viewjob?jk=a5df2a689ce4021f,[NHN ACE] 시스템/플랫폼 개발자 경력,엔에이치엔에이스 성남 분당구,,"니어] Job Description 자격요건 우대사항 - 수집/분석/활용 시스템/플랫폼 개발 - Java( Spring)/Linux 개발 경력자 - DBMS, NoSQL, ETL 작업 가능한자 - 빅데이터 기반 수집/분석/활용..."
https://kr.indeed.com/viewjob?jk=27b10c6deb91477e,팟티서비스 웹개발(서버&프론트),아프리카TV 성남 분당구,,[담당업무] - 팟티서비스 PC/모바일 웹 서비스 개발 및 유지보수 [자격요건] 서버 - JAVA & Spring Framework 기반 웹서비스 개발 3년 이상이신 분 - Linux 플랫폼에서 웹서비스 개발/운영 경험...
https://kr.indeed.com/viewjob?jk=e635938a2c1548d2,"웹프로그래머 (java, jsp, Spring)",아이티굿 안양 동안구,,"자격요건 - 경력 : 경력 1년 ~ 10년 - 직급/직책 : 사원, 대리, 과장급 우대사항 - 컴퓨터/시스템공학 - 정보처리기사 - 인근거주자 인터넷·IT·통신·모바일·게임>웹프로그래밍>JAVA"
https://kr.indeed.com/viewjob?jk=e0ea80abff5c4953,[TmaxSoft/관리] 전사 정보시스템 설계 및 개발 관리,티맥스소프트 성남 분당구,,"스템 관리 및 유지보수 자격요건 개발 3~6년 경력자(신입도 가능) jsp, java 프로그래밍 가능자, Spring 사용경험자 DB 관련 지식 보유자 우대사항 EIS(경영자정보), CRM(세일즈포스닷컴) 구축 경험자..."
https://kr.indeed.com/viewjob?jk=d843d85cd0a43394,[배민결제서비스실] 결제서비스 서버 개발자,우아한 형제들 서울 송파구,,"있으신 분 - Java, 객체지향 , Spring Framework 를 잘 이해하고 활용 가능한 분 - Spring Boot 기반 개발 경험이 있으신... 활용 경험이 있으신 분 - Spring Batch 개발 경험이 있으신 분..."
https://kr.indeed.com/viewjob?jk=87fdde9a647c9b14,광고 개발 및 운영,아프리카TV 성남 분당구,,"[담당업무] - 아프리카TV 광고서버 코어 개발 [자격요건] - 3년이상의 경력이 있으신 분 - Java, Spring framework 능숙하신 분 - jQuery, javascript 능숙하신 분 - MySQL..."
https://kr.indeed.com/viewjob?jk=69911138201547fa,Java개발 및 운영인력 영입,카카오페이증권 성남 분당구,,활동 지원자격 - 관련업무 경력 3년 이상 보유하신 분 - Java 개발언어 활용 능력이 있으신 분 - Spring 기반 프레임워크 활용 능력이 있으신 분 - 웹 어플리케이션 모델링 및 개발 역량이 있으신 분 - Oracle...
https://kr.indeed.com/viewjob?jk=e4ad2a4bf2696f2a,게임 개발자 채용,LINE Plus corporation 성남 서현역,,"Java 언어, 객체지향, Spring Framework 기반 개발에 능숙... 설계 및 운영 경험이 많으신 분 - Hystrix, Spring Webflux, Spring Cloud, Docker, Netty 등의 적용 경험이..."
https://kr.indeed.com/viewjob?jk=233c4007f2c2820c,[스트롱홀드테크놀로지] 각 본부별 신입/경력 의 건.,스트롱홀드테크놀로지 서울 금천구,,"가능자 - 원만한 대인관계 및 의사소통 스킬 보유자 - 새로운 업무 및 기술에 관심이 많은 분 우대조건 - Spring 프레임 워크, DB(My Sql), Node js - 서버 운영 및 웹개발 경력 - 쇼핑몰 프로젝트 주문..."
https://kr.indeed.com/viewjob?jk=3ead97a6263bf8d4,[메가존클라우드] Product Development 부문,메가존 서울 강남구,,"지향하고 협업을 위한 소통에 적극적이신 분 Java Spring Framework, Spring Boot Application 구축 경험자 REST... 그에 상응하는 역량 Spring Framework, Spring Boot..."
https://kr.indeed.com/viewjob?jk=05be3db6c2a7f29d,플랫폼 서비스 서버 개발 경력 개발자,다날 성남 분당구,,분 - Backend 7년 이상 경력을 보유하신 분 - DevOps 환경을 이해하시는 분 - Java 및 Spring framework운영 경험이 있으신 분 [우대사항] - 컨테이너 기반의 가상화 플랫폼 운영 및 오케스트레이...
https://kr.indeed.com/viewjob?jk=1a004c722da6cad0,[개발]상품 데이터 백엔드 개발자(정규직),위메프 2.8 대한민국,,"속성 처리/배치 등 데이터 처리 개발 [자격사항] - Java/ Spring 서버 개발 경력 3년 이상 - Spring framework, Spring Data JPA 대용량 데이터프로세싱 경험자 - MySQL, MS-SQL..."
https://kr.indeed.com/viewjob?jk=91066722c7c72293,정보시스템 개발 경력자,디비비전 서울 금천구,"연봉 42,000,000원 - 44,000,000원","솔루션 개발 - JAVA / JSP, JAVA Script, XML 기반 솔루션 개발 - 전자정부 / Spring Framework 기반 개발 상세모집요강 접수기간/방법 시작일 2020.7.8 (수) 마감일 2020.7..."
https://kr.indeed.com/viewjob?jk=1149bcded1112e50,"[LINE BIZ PLUS] Payment,Point 서버 개발",라인비즈플러스 성남 분당구,,억단위 유료서비스 트래픽을 처리하는 시스템 개발 [자격요건] - Java 혹은 Kotlin 언어에 능숙한 자 - Spring framework 기반 개발에 익숙한 자 - JPA를 활용한 도메인 모델 방식의 개발에 익숙한 자...
https://kr.indeed.com/viewjob?jk=7eed73bfa4a58e61,[(주)엘에스이노베이션] 하반기 각 부문 신입 / 경력,엘에스이노베이션 서울 강서구,,"2,800~4,600만원(면접시 협의) 0명 JAVA/JSP/ SPRING - 자사에서 진행중인 프로젝트 개발/운영 (백엔드 개발) - JAVA/JSP/ SPRING 활용 가능하신 분 - RESTful API 설계 및 개발 경험..."
https://kr.indeed.com/viewjob?jk=14905eb509bf91e2,웹기반 금융 플랫폼 개발 팀장님,핀투비 서울 여의도,,"비티, 서로 존중하는 문화 주요 업무 • 웹기반 B2B 금융 플랫폼 개발 리드 기술스택 • back-end ( spring, jpa, mybatis, nodejs, express, mocha, aws, mysql, nginx..."
https://kr.indeed.com/viewjob?jk=506b78300bd1dd49,웹개발&응용프로그램개발 담당자,아홉 서울 중구,"월급 1,600,000원 - 1,800,000원","ㆍ학력 : 무관 ㆍ나이/성별 : 무관 프로그래머 3명 담당업무 ㆍJAVA 기반 Web Applction( Spring) 개발,RESTful API 설계/구현,RDBMS를 활용한 서비스 구현 지원자격 ㆍ경력 : 무관 (신입도..."
https://kr.indeed.com/viewjob?jk=736eb193e417cee2,비즈개발실 서버 개발자 (경력),카카오 4.2 대한민국,,"1년 이상 (필수) Spring, Spring Boot, JPA 개발 경험... 우대) webView내에서 동작하는 모바일웹개발 경험 (우대) Spring, Spring boot 사용에 능숙 (우대) 대용량 트래픽 서비스 개발및..."
https://kr.indeed.com/viewjob?jk=7adb1cba80b53367,Back-End 개발자(),NHN TOAST 4.4 성남 판교역,,즈니스 개발 - NHN(주) 서비스를 위한 다양한 기술 서비스 개발 - Java 개발 경험 2년 이상 - Spring 3.x 이상 개발 경험자 - Linux 환경 개발 경험자 - RESTful API 활용 경험자...
https://kr.indeed.com/viewjob?jk=04b5029ddb9cdea9,네이버 메인플랫폼 백엔드 개발자,네이버 서울,,"개선 - '내서랍'(네이버 알림) 서비스 개선 [필요기술 ] - 2년 이상의 웹서비스 개발 경력 - Java( Spring, SpringBoot) - Maven, Gradle - MariaDB 등 RDBMS, MongoDB..."
https://kr.indeed.com/viewjob?jk=5b30f6a2b70215f5,[개발]위메프 서버개발자(정규직),위메프 2.8 대한민국,,"원더페이, 원더쇼핑 등 신사업 개발 [자격사항] - Java / Spring 서버 개발 경력 5년 이상자 - Spring framework, Spring Data JPA 경험자 - API 개발 경험자 - RDB기반 서비스..."
https://kr.indeed.com/viewjob?jk=dfcb86f156623e5c,보훈대상자 인재 채용,네오위즈 대한민국,,동을 위한 인터페이스 개발 및 운영 [자격요건] - 3년 이상의 JAVA 기반 개발 경력이 있는 분 - Spring framework 기반의 개발 경험이 있는 분 - Linux 및 Unix를 능숙하게 사용하는 분 [우대...
https://kr.indeed.com/viewjob?jk=cac18e6bcbee5a21,Front end 개발자,브릭 성남 분당구,"연봉 28,000,000원","백엔드 개발에도 관심이 있으신 분 6. 기타 회사 내에서 사용 중인 기술 Middleware 및 시스템 : Spring, Hadoop, 자사 actor system DB : Oracle, MySQL, Redis, HBase..."
https://kr.indeed.com/viewjob?jk=f3a14b3f8d9e3e12,네이버 쇼핑검색플랫폼 개발자,네이버 서울,,"React로 서비스 구현 - Spring등의 프레임워크 기반 서비스 구현... 어느 한가지를 능숙하게 다룰 수 있는 분 [ Java, Python, Spring boot/batch/cloud, Kotlin, React, Vue..."
https://kr.indeed.com/viewjob?jk=3bafdba72ed14ee9,다음 첫화면/뉴스/스포츠/연예/1boon 유저 웹서비스 개발자 (경력),카카오 4.2 성남 판교역,,"경험자 docker, kubernetes 등 클라우드 환경 사용 경험 JVM과 그 생태계에 대한 이해와 경험 Spring Framework 기반 웹 애플리케이션 개발 경험이 있으신 분 HTML, CSS의 이해 ES2015+의..."
https://kr.indeed.com/viewjob?jk=4202da514d6cda33,웹/어플리케이션 개발자 경력,제이떠블유커리어 서울 강남구,,"업무 자격요건 인원 [담당업무] 1) Database 설계 (MySQL) 2) RESTful API 개발 ( Spring, Java) 3) AWS 인프라 관리 (ECS, S3, RDS [근무부서 및 직급/직책] 근무부서: 신성..."
https://kr.indeed.com/viewjob?jk=a94d025441879ed9,[2020년 수도권 혁신기업 온라인 박람회]엠아이큐브솔루션(주) 2020...,엠아이큐브솔루션 서울 서초구,,"Flask를 이용한 벡엔드 개발 경험자 R&D 연구원(플랫폼개발) ㆍ 경력 2년 이상 ㆍ 기술사항 Java, Spring, Html, javascript, JDBC, No-SQL, Eclipse, Oracle, C# 등 ㆍ..."
https://kr.indeed.com/viewjob?jk=8a1b8c186acc2892,[정규직] SK 가스 Retail 마케팅 플랫폼 사업개발 및 구축인력 요...,SK 씨앤씨 4.0 서울,,"스킬 - 관계사 b2c 시스템 aa 경험 우대 - 개발언어 : java, spring, jspq- orpro*c - m/w : jeus, webtob... 개발언어 : java, spring, jsp - M/W : Jeus..."
https://kr.indeed.com/viewjob?jk=7f9954e4382f47b0,프론트엔드 개발자,우리사이 서울 성수동2가,,Cordova 및 기타 하이브리드앱 개발 경험 - Web Application 설계 및 개발 경험 - Java Spring 개발 경험 - 애자일한 근무환경으로 디자이너와 원활한 코웍우대사항 <근무환경> 장소 : 성수 종합...
https://kr.indeed.com/viewjob?jk=49994ff4c66c566c,[경력] 데브옵스개발 담당자,다나와 서울 양천구,,"옵스(devops) 환경 구축 및 품질향상 - 경력 1~7년 - Java, Python에 대한 이해보유자 - Spring Boot 또는 Express.js 프레임워크 이해 보유자 제출서류 - 신입의 경우, 최종학교 졸업증명서..."
https://kr.indeed.com/viewjob?jk=7d968159951e068b,네이버 메인플랫폼 백엔드 개발 연계형 인턴십,네이버 서울,,"Git, Community 활동 등) - 새로운 분야를 연구하고 배우며 성장할 수 있는 분 - Java, Spring, Backend, Database, Cache 등 개발에 친숙하신 분 전형절차 및 기타사항 1 전형절..."
https://kr.indeed.com/viewjob?jk=843fd941fa6b0b53,8 Weeks VACATION International Curriculu...,MICA International Scholars 경기도 용인,,"based on experience) Holidays/Vacation: 8 Weeks Total Spring Break - 1 Week, Summer + Winter Break - 3 Weeks, Including..."
https://kr.indeed.com/viewjob?jk=86ea268d9852807f,[경력] 검색 엔진 개발,현대엠엔소프트 서울 용산구,,"설계/개발 [기술 스택] - OS: Linux - 개발 언어/framework: JAVA, Python, Spring boot - Tool: IntelliJ, STS, JIRA/Confluence, GIT, Jenkins 등..."
https://kr.indeed.com/viewjob?jk=fd67d04ed1642339,네이버 UGC 데이터 분석/운영 개발자,네이버 서울,,"Spark Job 작성 및 운영 경험 - 비정규화 대용량 데이터 분석 및 정제 경험 - 웹 프로그래밍( Spring, Mysql 등) [우대사항] - Cloudera Hadoop 클러스터 운영 경험을 보유하신 분 - 하둡..."
https://kr.indeed.com/viewjob?jk=1bdf7ac298a83408,"웹기획, 웹프로그래머, 웹앱개발, 웹디자인",뭉치 서울 마포구,,"Provider) 개발 - IAM(Identity Access Management) 개발 - Java 8, Spring Framework - Linux - Java, JSP, MySQL, Javascript - Oracle..."
https://kr.indeed.com/viewjob?jk=865367d01d5843ca,SI/SM 개발인재,창윤시스템 서울 성동구,,"[응용 프로그래밍] - JAVA, spring, Devon - 응용프로그램... 담당업무] [응용 프로그래밍] - JAVA, JSP,Javascript, spring - 응용프로그램 개발 - DB 설계 및 컨텐츠 개발 - 프레임워크..."
https://kr.indeed.com/viewjob?jk=b01342d6d3c2a24a,FinTech 서비스 플랫폼 개발 통해 세상 변화시킬 개발자분 만나고 싶...,핀투비 서울 여의도,,"stack이 아니어도 환영 * 기술스택 - back-end ( spring, jpa, mybatis, nodejs, express, mocha... 필수사항 - framework( Spring, Rails, Django..."
